"ID","Imagen","Codidgo","Nombre","Tipo","Categoria","Cantidad","Impuesto","Metodo","Costo","Precio"
"1010","","20284","pantalon 505 regular azul marino manchado 20284 34*30","Standard","General","4.00","0","Inclusivo","284.08","450.00"
"1009","","20283","pantalon 505 regular azul marino manchado  20283 34*34","Standard","General","3.00","0","Inclusivo","284.08","450.00"
"1008","","20282","pantalon 505 regular azul marino manchado 20282 34*32","Standard","General","4.00","0","Inclusivo","284.08","450.00"
"1007","","20281","pantalon 505 regular azul marino 20281 34*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1006","","20280","pantalon 505 regular azul marino 20280 33*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1005","","20279","pantalon 505 regular azul marino 20279 30*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1004","","20278","pantalon 505 regular  con mancha 20278 38*34","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1003","","20277","pantalon 505 regular con mancha 20277 38*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1002","","20276","pantalon 511 negro palido 20276 34*32","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"1001","","20275","pantalon 511 negro manchado 20275 30*30","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"1000","","20274","pantalon 505 regular azul claro manchado 20274 38*34","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"999","","20273","pantalon 512 slim taper azul marino fuerte 20273 32*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"998","","20272","pantalon 512 slim taper gris 20272 32*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"997","","20271","pantalon slim taper cafe 20271 30*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"996","","20270","pantalon 512 gris manchado con blanco  20270 33*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"995","","20269","pantalon slim taper celeste claro 20269 34*34","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"994","","20268","pantalo 512 azul 20268 32*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"993","","20267","pantalon 512 flex azul marino 20267 33*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"992","","20266","pantalon 512 slim taper azul marino 20266 33*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"991","","20265","pantalon 512 flex azul marino con manchas 20265 33*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"990","","20264","pantalon 512 slim taper gris  20264 33*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"989","","20263","pantalon 512 slim taper gris claro 20263 33*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"988","","20262","pantalon 512 slim taper azul manchado 20262 36*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"987","","20261","pantalon 512 slimtaper azul manchado 20261 34*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"986","","20260","pantalon 512 slim taper azul marino 20260 34*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"985","","20259","pantalon 512 slim taper azul marino 20259 34*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"984","","20258","pantalon 512 slim taper azul fuerte 20258 34*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"983","","20257","pantalon 512 slim taper azul fuerte 20257 34*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"982","","20256","pantalon 512 slim taper blanco 20256 38*34","Standard","General","1.00","0","Inclusivo","284.08","460.00"
"981","","20255","pantalon 512 slim taper verde manchado 20255 36*32","Standard","General","1.00","0","Inclusivo","284.08","460.00"
"980","","20254","pantalon 512 slim taper verde manchado 20254 30*32","Standard","General","2.00","0","Inclusivo","284.08","460.00"
"979","","20253","pantalon slim taper 512 azul palido 20253 31*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"978","","20252","pantalon slim taper 512 azul palido 20252 31*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"977","","20251","pantalon slim taper 512 azul palido 20251 30*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"976","","20250","pantalon 512 slim taper cool gris con mancha 20250 34*32","Standard","General","2.00","0","Inclusivo","284.08","460.00"
"975","","20249","pantalon 512 slim taper cool gris con mancha 20249 33*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"974","","20248","pantalon 512 flex celeste 20248 38*32","Standard","General","1.00","0","Inclusivo","284.08","460.00"
"973","","20247","pantalon 512 flex celeste 20247 34*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
